absolute_path,size_bytes,sha256_hash
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington residuals 02.nb,44984,6dbac9713c09a6e9f9bd9ed94a0bc08238a6756c08e23ad83851347af04dd3ac
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/Bevington data 01.nb,125935,00f95b0e78eb3b7064115e65f5ebdcef63b75bcd12880da7b654649f88dfa773
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington 6-2 01.nb,49975,4c3c77b59df8e38d09737eaa8af2a61e2a8443f05a93dd0d92e6e45bb52b4070
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/Bevington plots 01.nb,178687,b265d5819eebbfa3bf5423405389eea68e15761eb1cd487f717162e797f8c96f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/arXive/bevington mm demo 01.nb,36782,304deaf42a66ba2c05504672581e6eaf12bb84a1928201b7eb928e74b48b710f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/NIST/NoInt1/NoInt1-01.nb,160939,7255384f226c5def3986d18b32ec8c0f69b6bbab32cfb479e1601766d9a48136
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/NIST/NoInt1/NoInt1-single parameter-01.nb,152093,9a00714dcc43b4977194e76a3b55d3e0fe3b25b961102b427e469517de8e6c27
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/strays/clean 01.nb,137051,a6626b65f77a18391756cd2f80b4c8756653b0371cc345b07e42f7dbc0d03025
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/strays/linearization 05.nb,181100,3ebdc829ae56a4cb187c70fc27e177c04467e0c392ecfc68d6535b6eccb0129d
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/potentials/example 02.nb,120354,f18eb5bf4fd533ddf55cb37d3cab587e463bce4a8db61a2c3b91619a3818190d
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/potentials/example 01.nb,105895,7978a1dae3ee59264ce5020ee8916f3448b1117076e2a1fb047d8e0c00d77639
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/potentials/potentials expansions 01.nb,105353,f5959e1adb785bfbd1dc8b5a3b38d77e954a299d26805963e2bbbf2e4ffee7aa
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/circles/blind squirrel 01.nb,114656,4bb34923ae352be5701ce6d59fedb4d648bc9692443545897426fb6e32f42d4d
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/circles/1d/circles 1d 02.nb,116021,26752093033366dc2db4c65dc618eb2b0dd8c4c80c7bf1aef79673b57ca0ab55
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/circles/1d/circles 1d 01.nb,113457,a9d154d37f932ccfe5f5782fc814eef045403e361464b1b6e0e5398a57f3dc38
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/bevington/bevington many points.nb,215269,142c41467ad2cd54a79187f3fc8951827dca8d436d1a88dad882519a1d1cf0cf
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/bevington/bevington many points 01.nb,217638,254e0b9e9d81ac30449e0243757bf6279c9f395cfe5cb3ebcd88a6ce5ca9b811
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/bevington/b range a 01.nb,118452,e95b04a7fec19440e71dc8699b8ceefa203c59ec16bcc482c1760c9eba560e9b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/bevington/gauge analysis.nb,97010,8288f8b5c832310e0f36a3ebbc989ba5eb78c8dba82642ef2dba384fd0c9bfe4
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/bevington/bevington fomulation 01.nb,105795,7330c3fd6763d747783d5fddd4009e083cc284e0c9e4c71bc34834417481d5d6
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/3d/potentials/sample potential 01.nb,109973,c31cae072c38cddcab6c86e188e06151d02117b671a0cd6980736aa21f847f1f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/3d/homotopy/homotopy-graphics-01.nb,114678,55062b7b2998e548dfb7f479c672be00ad58533e1985bba81bb5a370fdad48b6
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/whiskers-02.nb,114824,094cb4126d054d31aa85cae864fea864740aeb38771a1c322cfc746d2c35ba3f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/bevington gamma buckshot.nb,138881,f9f764891f105228231a292af2a697e178c07bc9deb980e3c82a3c815ad6d1a6
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/bevington gamma buckshot-02.nb,281657,70af3eb3eb823b44de4ffafc682e44bf8f0bd9460bcdcb08a4d504621d253dd0
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/bevington gamma buckshot-01.nb,266091,f80a016b10b8f70c3f2152c19e5e717698dee3bf06859ce353007ea9974102ae
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/dubious analysis 01.nb,282126,232529d74c218a178ef079f7cd12cb38a64262aa6e8e05efd19bcedb78564815
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/whiskers-01.nb,114570,6973e4d152219fa03c1b6d8fc793c150febfecab85e65c37c14cb547682858ba
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/needles-01.nb,104881,7173ac96c52781ff1026e4ca537a58fd6540d6ca6b131731e85fc15be53b658b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bevington/bevington gamma buckshot (pn1248056.lanl.gov's conflicted copy 2018-06-22).nb,147590,1d85a2ea24fa17cc96e0adfcccbe4c4430e40fa5015e8fcaff9a840a4facb04c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/solution/bevington plots 01.nb,123433,4d4cd1db740ddb802f062643eeb95121dcbde150cebd2a349b723a84a0dd784f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/stitch/stich images-02.nb,208075,7ddfb1012354052f01e64eaac4b6b8e6c4c384535f341cba8c456e9454cb58b2
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/stitch/stitch merit bullseye.nb,161141,117943b4d5d150025691bfedf2c883d2796e621a4b5fb614777afc9ba1b78454
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/stitch/stitch tilts 01.nb,110987,7b72a872d2dd8cfa18929987139b89c15939c479335b328569a995712d65699c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/stitch/stich images-01.nb,201002,5595ca789c008a3bada70ac1c55e31c7913bba4a428bdbfe55b94c31d3ff15e4
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/bar/bevington bar 01.nb,118925,b767d6962e5f7a5175781d497a139ec58bb2168fb024f157768a860e4b7ff36f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/lines/draw-lines-01.nb,229413,596d869a399d9cc80c00f29dc7308b2c852544d76aaa6f1d941aa5f5e2653617
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/images/2d/lines/lines three lines 01.nb,133792,7a928f3926bb1d894dbdd92c3ef129069ac0743f98dfb068cec333d48e6ac79e
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/homotopy/basics-01.nb,124386,f3822d5f1d5cce586faa070833faf1529f7c0e9421720c95296072cd60f1e05b
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/other norms/other norms 01.nb,496958,1ceeca0294ad8c050456c49b93c5bc45607b978577f28e294e38c928f3a18dd5
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/other norms/other norms 05.nb,178790,ac4f983fe6cc4d0ebab855d20affb7a8e68b9f1571399767114545e085494c3c
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/other norms/other norms 04.nb,172322,c9fd4ec12f18c9b78b8d6a0e6a103e24dc4b56654177f0406431dc39a7d99316
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/other norms/scratch residual tables.nb,2958,e28dcecb819466c07e778cfd9ea8e0a1c6d8dc8ce864feb50730c16d226f37e9
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/other norms/other norms 03.nb,191307,037035f7c67ddf9e68023b3f2fded8fcf1a5af8fec0d6e21296562ba289c39fa
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/other norms/other norms 02.nb,195051,4b0ba237e9c1aa71f96cabae6f2fd549a088954b8c6d529d1ddb157c54bc69bb
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/other norms/other norms 06.nb,312585,c504b45eea50e8b5c76a4506acac75af375e2d2ed008bb1af2853d9574352e18
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/shapes/circles/shapes-two-circles-01.nb,116073,05925e3c7d54740505bb1ff134b7ec86a9d08876564df9f443df7e3542f6ba58
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/shapes/circles/shapes-hexagon-01.nb,107571,3695a27421c6369d1dfa033abae0603cd884819997f74cb337f0695bba10f609
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/shapes/circles/shapes-concentric-circles-01.nb,100083,356f6909988f55f0aba8d7de852256c4a4d6f36120343a846e9bdb9fc7f5c722
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/shapes/genesis/shapes-squares-01.nb,135157,353f297cb90dc932586c2b30f9230b41ce83a63473f2c8f20683a51ff4c70e98
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/museum/ultra sphere and ultra cone 01.nb,126637,9af287722d9e838cc72628d942066a44ec9568748f47e37c5f9522cc332d8dff
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/museum/ultra wires 01.nb,38080,193184f925e6766aeb5660f554ff0bf15c82f7785c519e0ee8ff1753b876fa50
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/museum/sphere and cone 01.nb,134244,6143270dc2803f19b130a003985ba0a9b06ea9c6e4b8d95e98fe806b51a6fcaf
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/museum/wires 02.nb,120919,02876f0a9ec2e9d155446c44dc2bcb46c9e20e1c6f19ee14cdc5825b1cf2b46f
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/museum/norm 01.nb,28727,cda1492ffc24f3187f8ce9012ae9b94c14b607ff01d66e398ea1d45935567c63
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/museum/07 05.nb,162888,5f9cc842ac17053898646a929c4833b89ed4c8f8c62aa729549786210acef50a
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/census/example 01.nb,153741,7e32bdd8503e6398e2ead022ec4f77d983b01623c80d675ecdf2bb056b632aa1
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/ls/mm bottom/census/basics -1.nb,150672,c4477172d7137bf282233dd7921bf959cd81aeca9966f4dbfc0ff405fc9c89b9
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux data 02.nb,43197,6b4db3d05fd9b938bce8c95e8304adb706dce1475bf2ae7e72533c9a6a2295eb
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/writer 06.nb,384401,a893228fae245999ccabe66fb580fe77d29c93ca96012fbf0dd89a209b2234c9
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/text and graphics 02.nb,312405,3541620534f3c7fe9c206c886630ea2bd7b050314cee94d6791bc10d5efbd8c8
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/census polynomials 04.nb,104646,d0e8937abfd5202d9dae332822bcb8c35374373cde19efd73d9d1481ce7041d7
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/bevington svd block plots 02.nb,153990,8ae37eb36a7c75fd9b9e4e9da4c342bec3699289a2f25760d12a582a653aeab0
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux three solutions 01.nb,68153,716cad3e1a697eb18d3ac4d781833ea08af072a24917664ac663b061a2c35d08
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/census modern polynomials 01.nb,121066,f89264901c8106d2d8bae5bd4442804f469b5d9cb9caa0e6ebe61c926337814d
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/census modern data 02.nb,87638,bda3f611d1e133bd2c23df2976239910f99f9f0caa386d4a80dd29f8aa4638a3
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/circle simple 01.nb,67330,5cb31c9a2b48a252a00ad2ff229ecb8602aa379a39a2d057f4c3286822ab5368
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/basic-mathematics-curl-01.nb,174632,46b3a462f9815e405c7a84ed0271c1d1ab52dc932c9ce233b96ab3bed294dffd
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux uwaterloo 01.nb,41446,07da391d28b1c40e26a4d4410bf10873bc45e5b96a11d654335d0c44c9204a88
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/seed 19_08 least squares copy.nb,108000,ae07b8f609cbbac06552703948c68c196f4a1bc97c4b78ec85e3b0e45ec2f646
/Users/dantopa/Mathematica_files/nb/projects/least squares/arXive/linear faux shapes 01.nb,34544,de1df470fe0da8283cd3dbab7a9571a6c9d83780a55e92b41193f3db9fc6ba92
/Users/dantopa/Mathematica_files/nb/projects/least squares/problems/dof/conditioning 01.nb,422510,4fd88873095a8d43c2e680e576c470f9e8e06db12f566cb177bd23f2ee62a746
/Users/dantopa/Mathematica_files/nb/projects/least squares/linearization/bevingtn 9-1 01.nb,147347,e41b6da3ed41683d51ba0b1b245389cb7f9df0541c5b20f5b74f63e344f6fd8d
/Users/dantopa/Mathematica_files/nb/projects/least squares/linearization/bevington 9-1 03.nb,206325,8548a63ad704fa14f5b9a8d18ae8db626d7ad5b5af17f041b08877e2b62fb011
/Users/dantopa/Mathematica_files/nb/projects/least squares/linearization/bevington 9-1 02.nb,203352,4499148d06fda1f07c4ca3c2604627c247602cf8839461fe3a967dcfc9fbffd8
/Users/dantopa/Mathematica_files/nb/projects/least squares/linearization/geometry-01.nb,95979,8b7c60fa1b21cc9c5fbe2092d5558b62bba02c08bc3fc913be19cd8666866103
/Users/dantopa/Mathematica_files/nb/projects/least squares/appendices/example/example problem 01.nb,139094,5c69bfabe62c81558db233b2e21047d57a9379921ca86779beac85388d1b3716
/Users/dantopa/Mathematica_files/nb/projects/least squares/appendices/example/example problem 03.nb,157158,9b11294942e78a747d4fa6686103c37d1131acbd6f321a91d056674ac0bfd9db
/Users/dantopa/Mathematica_files/nb/projects/least squares/appendices/example/example problem 02.nb,157097,e67c2287b2b01454d936fbfafbba315b3d4e90d141ee16774db6c941d5353c6e
/Users/dantopa/Mathematica_files/nb/projects/least squares/appendices/_appendices/matrix inverses.nb,14171,295385918153ce4264791bd22ec9c4edc3d893bf2e1c28e36606b708575a1434
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/side-by-side/resolve by sv.nb,113817,d3577d247425835fa9c4df813a0e2a9cfb4bcfc71579c7cf263418057020048d
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/side-by-side/both-solutions-01.nb,117069,7f622370f09cb323fb7833a7f9b00d3fa20565fa878f968727a613e1ce26e374
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/side-by-side/side-by-side-example-01.nb,139851,0123dd2417aad8655944c5f3b3a21162c92ef510185516e0f3497286b5b7c286
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/side-by-side/side-by-side-example-03.nb,174331,ed312e127ab399abc669d23a48d06f8259733a3b7744d55f2ed6232f3fb81fd3
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/side-by-side/side-by-side-example-02.nb,161310,c111ec8ad2c293d9c1d3e51d1832dacdcf6c0c61e84dfda183f18214ca870af6
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/pole plots 02.nb,123761,39081456a025affd12cce1b3cb6c525a4e141392bb4f3aa3f9c35b2c1008d34b
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/camille/low-rank-and-noise-01.nb,155522,87b3b5866ad2053203b53f57fb42aed69c5e33ad642b60eab583d17619e2b991
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/camille/low-rank-approx-01.nb,105871,783318c35bc5117a8acb93a57fa04a874ce7318d27cf76cfc91aeb5158becfb0
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/camille/noisey camille.nb,304852,e5614a27ecc2bff687a2a15f88108b62af42afa2504ffe07c3545bd672584d9f
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/camille/low-rank-and-noise.nb,133488,809d16aa9caa58ffadc393c775fe8263785801090e7f1fc2431ef10ceeaa9374
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/camille/low-rank-approx-02.nb,834980,c9c6023fd0a5f0656a1f6be46b0bdfe3c2e4ac534554959cc930a517326486b2
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/camille/low-rank-and-noise-02.nb,157632,59cbb709ca01e6d1b70e95898d7b32c685605b28086e68fa0b8ab11d4656cf28
/Users/dantopa/Mathematica_files/nb/projects/least squares/svd/least-squares/approximation-01.nb,146612,d5a5feedab9f9a51c8db306fbe69b6cf69beed51d46d0599a84d1516889fcc77
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/discontinuous/sign 01.nb,126069,7de83c653393cf525a1f59a88505cf43cc8fefd1dd9f00ec276bb2cd08db0c65
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/tinker-01.nb,37193,dd8b64838a7f887d74d9f459de1520b90a20466eec380e90537d97b60c038bea
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/continuous example 01.nb,125881,a9097591acce7af0639a81c2a8675a673943e2d959195dc30f4dbb8504e47a6d
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/continuous example a01.nb,126219,e503cea5e9beecc3a5daedf7689f29ee13994fc08e3b58cfe989edf209203efd
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/legendre plots 01.nb,98706,7323f666bb0bc2c88165244d61016187bc2c0ab845552030ea54fa074d802ab4
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/legendre matrices 01.nb,121509,f6e63c13286bb87264ea288b2e4b7a50f3f1d457e9fc377646ded5b3825e4994
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/legendre plots 02.nb,200454,51f68e70f6c109e571a733b1e72448bdbaaffac42ebf22e88ae913393ff55cfe
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/continuous example 02.nb,157479,33e6f1f64c6a6d6d526e0028aebf919a63dafb949d650c7425214a8c15b62639
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/legendre/tinker-02.nb,107538,54a95c17852dd800db35caed70cb6e974a45f0f122ed20262efe9cd9131f0371
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/zernike/radials 01.nb,103526,239b6fbb3ec7b3b774eed3da13f82c1c6cc78ed04c1ec9a19d5ec3e6350cf6b9
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/zernike/pyramid 3d 01.nb,105040,ad8c1cd62941c5209459c75b82be85f4f78dea6e3a558222fcd0e19d44a342db
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/menagerie/menagerie-02.nb,1574131,d77d0e946d10c764b966c56a7bf478bdd27e2e3ea32bee11837b1731f6ee593a
/Users/dantopa/Mathematica_files/nb/projects/least squares/sf/menagerie/menagerie-01.nb,1043283,24dc377bc713b8dd353b2432bf16b730bd0bf0f414aa46e2592d485821152daf
/Users/dantopa/Mathematica_files/nb/projects/least squares/tikz/fredholm-doodles.nb,93122,b0d0bc86b957d3b061acd5c24fdf7c2ad9ec160262281a6a2f9897cc796d0823
/Users/dantopa/Mathematica_files/nb/projects/least squares/iterative/Jacobi/jacobi-corbato-01.nb,428882,aabd37bd314e3ad5151167643fef21383a714fa1605a3fa50ad400eace063779
/Users/dantopa/Mathematica_files/nb/projects/least squares/ode/genesis-ode-01.nb,106277,feea32d5e353afea98085a37bf3452d0ac0894c26009bfbe7821cdba252a9bec
/Users/dantopa/Mathematica_files/nb/projects/least squares/indirect/mc/mc sweep 04.nb,287241,330c5fd22af3a57ab9937db72edef81d6e9680be32c887c055a6ab9533ca5274
/Users/dantopa/Mathematica_files/nb/projects/least squares/indirect/mc/mc sweep 01.nb,179681,30fdadc1837f9332c724b21add96dfbbd27a02956d3455b144cc0e9a1d11c879
/Users/dantopa/Mathematica_files/nb/projects/least squares/indirect/mc/mc sweep 05.nb,319657,8a9d3490aaf5e1f00f5a21de56c600296ee3d1aa8658bf5ac21f06e1e3d58c2b
/Users/dantopa/Mathematica_files/nb/projects/least squares/indirect/mc/mc recenter 02.nb,165176,ea2c6ca8e1f6d50894c2ee4377ffb22cfc95ce2fa79755e7870f030e12d1c6f0
